"","actor1","actor2"
"13168",144,143
"13169",151,133
"13170",137,151
"13171",135,6
"13172",9,27
"13173",9,27
"13174",143,65
"13175",7,65
"13176",20,131
"13177",151,119
"13178",119,114
"13179",114,18
"13180",114,18
"13181",20,131
"13182",87,151
"13183",122,20
"13184",33,110
"13185",122,20
"13186",72,27
"13187",145,72
"13188",24,20
"13189",147,24
"13190",144,41
"13191",6,51
"13192",122,20
"13193",122,20
"13194",61,131
"13195",61,122
"13196",151,133
"13197",20,122
"13198",20,122
"13199",131,20
"13200",20,122
"13201",20,131
"13202",20,156
"13203",20,122
"13204",122,65
"13205",122,61
"13206",122,65
"13207",122,65
"13208",20,24
"13209",122,61
"13210",20,122
"13211",61,131
"13212",20,131
"13213",61,20
"13214",61,20
"13215",127,119
"13216",61,20
"13217",20,65
"13218",20,122
"13219",131,20
"13220",33,110
"13221",115,9
"13222",122,20
"13223",26,91
"13224",151,127
"13225",61,122
"13226",100,1
"13227",20,122
"13228",137,151
"13229",131,61
"13230",109,130
"13231",100,1
"13232",151,137
"13233",137,151
"13234",100,1
"13235",20,122
"13236",91,149
"13237",138,120
"13238",20,122
"13239",20,122
"13240",151,137
"13241",20,65
"13242",61,20
"13243",20,131
"13244",20,65
"13245",44,151
"13246",156,69
"13247",100,1
"13248",33,40
"13249",33,40
"13250",119,151
"13251",131,122
"13252",20,113
"13253",151,44
"13254",122,20
"13255",61,20
"13256",17,48
"13257",117,29
"13258",20,61
"13259",156,126
"13260",156,126
"13261",20,122
"13262",122,20
"13263",151,133
"13264",78,31
"13265",9,115
"13266",20,122
"13267",63,74
"13268",151,137
"13269",151,127
"13270",20,61
"13271",122,61
"13272",122,61
"13273",20,131
"13274",20,61
"13275",20,131
"13276",20,131
"13277",20,122
"13278",20,113
"13279",20,122
"13280",20,122
"13281",20,122
"13282",135,123
"13283",135,123
"13284",135,123
"13285",135,123
"13286",100,1
"13287",156,55
"13288",113,20
"13289",113,20
"13290",20,61
"13291",95,91
"13292",156,143
"13293",33,110
"13294",6,107
"13295",61,20
"13296",20,61
"13297",20,61
"13298",61,122
"13299",151,127
"13300",109,45
"13301",20,131
"13302",61,20
"13303",112,100
"13304",112,100
"13305",49,92
"13306",144,95
"13307",49,120
"13308",7,65
"13309",137,151
"13310",137,151
"13311",151,127
"13312",24,147
"13313",156,123
"13314",100,1
"13315",20,61
"13316",20,61
"13317",45,109
"13318",20,131
"13319",109,77
"13320",109,77
"13321",135,123
"13322",95,26
"13323",151,127
"13324",151,137
"13325",121,124
"13326",45,109
"13327",45,109
"13328",109,45
"13329",75,118
"13330",61,20
"13331",65,98
"13332",49,92
"13333",49,138
"13334",53,113
"13335",95,58
"13336",49,95
"13337",151,127
"13338",151,127
"13339",9,17
"13340",151,127
"13341",151,137
"13342",151,127
"13343",151,125
"13344",151,125
"13345",48,56
"13346",100,1
"13347",156,43
"13348",137,125
"13349",27,145
"13350",49,120
"13351",138,45
"13352",151,137
"13353",26,91
"13354",57,27
"13355",145,27
"13356",145,57
"13357",119,151
"13358",95,26
"13359",20,65
"13360",20,143
"13361",151,127
"13362",151,127
"13363",20,65
"13364",151,127
"13365",156,123
"13366",138,15
"13367",20,131
"13368",20,122
"13369",95,78
"13370",20,143
"13371",151,137
"13372",151,137
"13373",20,47
"13374",43,102
"13375",20,131
"13376",9,17
"13377",121,124
"13378",137,151
"13379",115,72
"13380",20,131
"13381",20,143
"13382",74,63
"13383",43,126
"13384",6,107
"13385",77,109
"13386",109,130
"13387",98,117
"13388",143,20
"13389",112,118
"13390",112,118
"13391",112,118
"13392",34,20
"13393",20,131
"13394",140,55
"13395",27,145
"13396",121,124
"13397",145,27
"13398",6,107
"13399",26,95
"13400",45,109
"13401",131,20
"13402",20,143
"13403",140,36
"13404",143,20
"13405",149,75
"13406",95,91
"13407",61,20
"13408",95,91
"13409",156,55
"13410",91,149
"13411",141,107
"13412",1,85
"13413",100,85
"13414",20,131
"13415",63,74
"13416",20,131
"13417",117,110
"13418",20,131
"13419",20,131
"13420",131,65
"13421",9,17
"13422",143,20
"13423",20,131
"13424",119,151
"13425",9,17
"13426",61,131
"13427",20,131
"13428",33,119
"13429",20,131
"13430",61,65
"13431",100,1
"13432",1,98
"13433",156,140
"13434",42,1
"13435",43,140
"13436",43,140
"13437",43,140
"13438",43,140
"13439",43,140
"13440",43,140
"13441",43,140
"13442",43,140
"13443",156,123
"13444",122,61
"13445",91,75
"13446",49,11
"13447",20,131
"13448",45,95
"13449",61,65
"13450",95,26
"13451",118,112
"13452",118,112
"13453",118,112
"13454",9,17
"13455",45,147
"13456",20,131
"13457",19,108
"13458",98,135
"13459",43,118
"13460",109,130
"13461",1,121
"13462",20,124
"13463",91,149
"13464",119,151
"13465",9,17
"13466",95,26
"13467",131,20
"13468",20,131
"13469",20,131
"13470",20,131
"13471",151,127
"13472",20,131
"13473",20,122
"13474",122,20
"13475",20,122
"13476",150,108
"13477",6,107
"13478",20,131
"13479",15,121
"13480",156,55
"13481",117,122
"13482",109,53
"13483",95,31
"13484",137,35
"13485",137,151
"13486",151,137
"13487",95,144
"13488",27,145
"13489",95,91
"13490",147,11
"13491",20,131
"13492",33,110
"13493",109,130
"13494",91,95
"13495",49,120
"13496",61,20
"13497",138,120
"13498",114,18
"13499",20,131
"13500",113,20
"13501",95,58
"13502",71,151
"13503",137,151
"13504",131,20
"13505",138,49
"13506",20,61
"13507",122,20
"13508",151,127
"13509",151,137
"13510",20,65
"13511",20,131
"13512",138,120
"13513",6,29
"13514",98,65
"13515",91,95
"13516",131,20
"13517",117,110
"13518",114,151
"13519",114,151
"13520",20,65
"13521",84,19
"13522",72,27
"13523",151,137
"13524",11,147
"13525",138,15
"13526",149,143
"13527",119,151
"13528",151,114
"13529",6,13
"13530",33,110
"13531",138,120
"13532",138,120
"13533",95,26
"13534",138,120
"13535",95,91
"13536",49,120
"13537",95,58
"13538",131,65
"13539",9,27
"13540",137,151
"13541",20,131
"13542",137,151
"13543",151,137
"13544",131,20
"13545",151,137
"13546",20,65
"13547",20,65
"13548",20,131
"13549",87,35
"13550",20,65
"13551",20,65
"13552",87,151
"13553",20,65
"13554",20,65
"13555",33,110
"13556",115,27
"13557",20,131
"13558",61,122
"13559",20,131
"13560",119,151
"13561",145,47
"13562",138,49
"13563",145,47
"13564",119,111
"13565",145,47
"13566",137,151
"13567",115,72
"13568",145,47
"13569",20,131
"13570",57,145
"13571",11,150
"13572",151,137
"13573",151,35
"13574",151,119
"13575",151,119
"13576",20,24
"13577",20,122
"13578",100,1
"13579",1,76
"13580",145,72
"13581",151,127
"13582",131,20
"13583",151,137
"13584",151,127
"13585",115,9
"13586",33,40
"13587",156,55
"13588",156,55
"13589",29,135
"13590",117,110
"13591",117,110
"13592",49,59
"13593",20,65
"13594",151,137
"13595",95,31
"13596",137,35
"13597",9,73
"13598",20,65
"13599",117,20
"13600",20,131
"13601",151,127
"13602",137,151
"13603",20,65
"13604",9,17
"13605",61,68
"13606",20,65
"13607",61,122
"13608",20,65
"13609",11,147
"13610",129,118
"13611",114,119
"13612",144,91
"13613",95,26
"13614",91,144
"13615",137,35
"13616",138,49
"13617",95,26
"13618",114,136
"13619",118,129
"13620",20,65
"13621",118,112
"13622",118,112
"13623",156,43
"13624",156,140
"13625",118,112
"13626",137,151
"13627",151,137
"13628",20,65
"13629",151,127
"13630",151,127
"13631",20,65
"13632",156,143
"13633",20,17
"13634",61,131
"13635",61,25
"13636",118,112
"13637",49,59
"13638",95,26
"13639",137,35
"13640",138,59
"13641",91,143
"13642",20,65
"13643",20,17
"13644",100,76
"13645",144,26
"13646",20,17
"13647",20,131
"13648",119,18
"13649",26,144
"13650",138,130
"13651",156,140
"13652",1,144
"13653",1,144
"13654",49,4
"13655",118,112
"13656",20,131
"13657",151,127
"13658",113,15
"13659",49,4
"13660",48,38
"13661",33,110
"13662",17,20
"13663",17,20
"13664",35,119
"13665",20,113
"13666",74,63
"13667",145,72
"13668",145,27
"13669",137,151
"13670",113,131
"13671",57,27
"13672",145,47
"13673",34,17
"13674",34,73
"13675",145,27
"13676",137,35
"13677",151,127
"13678",34,80
"13679",119,35
"13680",151,137
"13681",100,154
"13682",144,91
"13683",145,72
"13684",48,38
"13685",145,47
"13686",145,17
"13687",1,144
"13688",1,100
"13689",145,47
"13690",95,36
"13691",145,17
"13692",1,144
"13693",17,9
"13694",100,42
"13695",137,151
"13696",119,151
"13697",153,145
"13698",137,151
"13699",137,151
"13700",119,151
"13701",137,151
"13702",119,151
"13703",115,9
"13704",151,127
"13705",151,137
"13706",119,18
"13707",151,137
"13708",149,129
"13709",151,127
"13710",125,87
"13711",145,27
"13712",127,137
"13713",113,45
"13714",63,74
"13715",43,143
"13716",91,143
"13717",43,128
"13718",20,65
"13719",20,131
"13720",20,131
"13721",20,122
"13722",9,17
"13723",156,30
"13724",131,122
"13725",20,122
"13726",72,145
"13727",48,38
"13728",137,151
"13729",43,118
"13730",145,72
"13731",57,27
"13732",20,65
"13733",144,75
"13734",117,110
"13735",56,124
"13736",118,112
"13737",43,118
"13738",57,38
"13739",9,17
"13740",20,131
"13741",38,145
"13742",48,80
"13743",100,154
"13744",121,124
"13745",137,35
"13746",20,131
"13747",137,151
"13748",140,112
"13749",20,131
"13750",145,48
"13751",140,43
"13752",91,144
"13753",117,135
"13754",151,137
"13755",145,72
"13756",156,126
"13757",144,91
"13758",119,111
"13759",151,119
"13760",151,119
"13761",49,120
"13762",133,33
"13763",145,47
"13764",72,27
"13765",151,127
"13766",145,27
"13767",140,43
"13768",120,138
"13769",117,29
"13770",65,90
"13771",137,151
"13772",43,118
"13773",155,103
"13774",33,133
"13775",133,33
"13776",20,131
"13777",151,127
"13778",151,127
"13779",20,61
"13780",20,131
"13781",20,131
"13782",20,122
"13783",20,131
"13784",115,9
"13785",149,143
"13786",91,144
"13787",140,143
"13788",26,138
"13789",48,38
"13790",9,17
"13791",12,57
"13792",12,57
"13793",137,151
"13794",137,35
"13795",145,47
"13796",109,130
"13797",20,61
"13798",135,123
"13799",30,43
"13800",9,72
"13801",49,120
"13802",43,118
"13803",20,61
"13804",151,137
"13805",26,138
"13806",119,111
"13807",26,138
"13808",91,143
"13809",95,91
"13810",137,151
"13811",60,121
"13812",91,143
"13813",126,152
"13814",149,129
"13815",115,17
"13816",125,18
"13817",125,18
"13818",143,91
"13819",145,27
"13820",122,20
"13821",49,138
"13822",117,143
"13823",60,121
"13824",95,26
"13825",149,143
"13826",49,120
"13827",95,91
"13828",91,143
"13829",119,18
"13830",145,27
"13831",137,35
"13832",48,38
"13833",119,111
"13834",137,151
"13835",12,57
"13836",122,20
"13837",43,55
"13838",43,118
"13839",124,11
"13840",95,149
"13841",95,91
"13842",60,145
"13843",144,75
"13844",137,151
"13845",61,20
"13846",124,11
"13847",95,53
"13848",122,20
"13849",145,72
"13850",145,27
"13851",69,152
"13852",151,137
"13853",151,127
"13854",131,20
"13855",87,151
"13856",137,151
"13857",151,127
"13858",147,124
"13859",48,38
"13860",144,75
"13861",145,60
"13862",144,75
"13863",49,59
"13864",49,59
"13865",77,53
"13866",118,112
"13867",56,11
"13868",149,143
"13869",112,118
"13870",137,35
"13871",60,145
"13872",145,60
"13873",9,17
"13874",9,17
"13875",45,53
"13876",109,113
"13877",129,91
"13878",95,26
"13879",131,117
"13880",47,145
"13881",131,117
"13882",49,130
"13883",9,17
"13884",137,35
"13885",145,27
"13886",151,127
"13887",9,17
"13888",151,127
"13889",145,27
"13890",145,27
"13891",145,47
"13892",145,47
"13893",145,27
"13894",145,27
"13895",145,27
"13896",145,72
"13897",140,128
"13898",9,17
"13899",113,34
"13900",113,45
"13901",145,72
"13902",145,72
"13903",84,90
"13904",137,35
"13905",151,127
"13906",29,155
"13907",34,17
"13908",60,147
"13909",149,143
"13910",53,91
"13911",137,151
"13912",34,17
"13913",57,27
"13914",57,27
"13915",137,151
"13916",18,114
"13917",72,27
"13918",118,112
"13919",145,27
"13920",145,27
"13921",145,34
"13922",133,113
"13923",145,57
"13924",133,33
"13925",57,145
"13926",45,113
"13927",151,137
"13928",151,137
"13929",9,17
"13930",137,151
"13931",34,145
"13932",137,151
"13933",151,127
"13934",117,110
"13935",117,135
"13936",117,29
"13937",27,73
"13938",49,120
"13939",149,143
"13940",145,27
"13941",147,7
"13942",144,120
"13943",74,41
"13944",156,126
"13945",1,76
"13946",47,38
"13947",112,89
"13948",137,151
"13949",155,103
"13950",144,120
"13951",1,154
"13952",151,137
"13953",137,35
"13954",9,17
"13955",45,113
"13956",91,95
"13957",156,90
"13958",144,120
"13959",60,65
"13960",95,26
"13961",137,151
"13962",111,119
"13963",49,59
"13964",137,151
"13965",137,151
"13966",60,147
"13967",98,1
"13968",151,127
"13969",151,127
"13970",61,122
"13971",1,76
"13972",60,98
"13973",84,155
"13974",124,17
"13975",26,138
"13976",20,131
"13977",151,137
"13978",144,143
"13979",131,20
"13980",98,1
"13981",43,118
"13982",43,118
"13983",156,149
"13984",137,35
"13985",151,133
"13986",119,151
"13987",60,138
"13988",45,26
"13989",147,65
"13990",109,45
"13991",20,113
"13992",109,130
"13993",20,61
"13994",145,47
"13995",136,89
"13996",20,131
"13997",138,4
"13998",151,119
"13999",48,38
"14000",131,20
"14001",131,113
"14002",131,20
"14003",61,20
"14004",131,20
"14005",63,39
"14006",138,59
"14007",63,39
"14008",138,49
"14009",131,122
"14010",137,151
"14011",151,133
"14012",119,18
"14013",137,151
"14014",119,151
"14015",137,35
"14016",95,26
"14017",151,71
"14018",61,68
"14019",56,124
"14020",113,25
"14021",33,40
"14022",155,103
"14023",6,107
"14024",95,26
"14025",45,109
"14026",33,110
"14027",151,137
"14028",20,61
"14029",137,151
"14030",151,35
"14031",87,151
"14032",140,156
"14033",156,140
"14034",156,149
"14035",131,20
"14036",131,20
"14037",131,20
"14038",131,20
"14039",131,20
"14040",144,143
"14041",145,47
"14042",145,27
"14043",26,138
"14044",20,131
"14045",131,20
"14046",145,17
"14047",140,20
"14048",149,75
"14049",61,20
"14050",131,20
"14051",20,140
"14052",137,35
"14053",29,84
"14054",131,133
"14055",145,27
"14056",72,145
"14057",33,40
"14058",140,43
"14059",145,47
"14060",33,110
"14061",65,8
"14062",131,61
"14063",131,122
"14064",131,61
"14065",137,35
"14066",20,65
"14067",140,20
"14068",118,112
"14069",131,122
"14070",84,29
"14071",84,155
"14072",143,43
"14073",72,27
"14074",1,144
"14075",57,27
"14076",11,24
"14077",131,20
"14078",95,4
"14079",24,11
"14080",143,20
"14081",43,118
"14082",155,103
"14083",137,151
"14084",143,65
"14085",144,140
"14086",33,40
"14087",144,91
"14088",120,138
"14089",131,20
"14090",95,91
"14091",1,144
"14092",57,145
"14093",49,120
"14094",43,143
"14095",137,35
"14096",4,138
"14097",91,75
"14098",78,31
"14099",95,91
"14100",87,151
"14101",87,119
"14102",87,151
"14103",131,122
"14104",131,117
"14105",131,117
"14106",131,117
"14107",131,117
"14108",131,117
"14109",131,122
"14110",131,113
"14111",131,117
"14112",131,20
"14113",131,61
"14114",131,122
"14115",131,20
"14116",138,59
"14117",131,122
"14118",61,68
"14119",131,117
"14120",131,20
"14121",131,117
"14122",131,20
"14123",33,110
"14124",61,122
"14125",95,91
"14126",154,42
"14127",43,118
"14128",151,127
"14129",47,145
"14130",91,95
"14131",109,77
"14132",74,41
"14133",137,35
"14134",155,43
"14135",95,91
"14136",151,137
"14137",151,127
"14138",145,47
"14139",131,117
"14140",145,47
"14141",91,95
"14142",131,122
"14143",151,137
"14144",145,47
"14145",144,91
"14146",1,144
"14147",90,84
"14148",61,147
"14149",27,145
"14150",114,18
"14151",114,119
"14152",120,49
"14153",119,151
"14154",138,49
"14155",80,27
"14156",4,138
"14157",84,90
"14158",151,137
"14159",131,20
"14160",61,65
"14161",131,61
"14162",133,131
"14163",156,70
"14164",63,74
"14165",92,138
"14166",145,72
"14167",145,72
"14168",137,151
"14169",75,91
"14170",109,130
"14171",1,144
"14172",49,138
"14173",7,11
"14174",27,73
"14175",41,74
"14176",151,137
"14177",151,127
"14178",119,111
"14179",114,151
"14180",145,27
"14181",49,59
"14182",137,151
"14183",49,138
"14184",135,98
"14185",135,130
"14186",95,91
"14187",72,145
"14188",144,149
"14189",47,72
"14190",149,43
"14191",137,35
"14192",95,129
"14193",151,137
"14194",45,95
"14195",75,129
"14196",151,127
"14197",61,68
"14198",33,110
"14199",95,129
"14200",131,122
"14201",99,29
"14202",129,118
"14203",29,55
"14204",95,91
"14205",143,81
"14206",151,137
"14207",131,122
"14208",137,151
"14209",138,77
"14210",26,138
"14211",80,27
"14212",49,59
"14213",75,129
"14214",33,3
"14215",1,144
"14216",1,144
"14217",1,144
"14218",1,144
"14219",1,144
"14220",1,144
"14221",137,151
"14222",151,16
"14223",154,42
"14224",138,59
"14225",109,138
"14226",138,59
"14227",137,151
"14228",137,151
"14229",75,118
"14230",95,26
"14231",114,18
"14232",140,69
"14233",95,26
"14234",6,51
"14235",6,51
"14236",151,137
"14237",137,151
"14238",95,91
"14239",49,59
"14240",14,98
"14241",91,75
"14242",151,127
"14243",145,47
"14244",111,114
"14245",131,122
"14246",151,127
"14247",18,114
"14248",48,38
"14249",100,1
"14250",131,122
"14251",131,117
"14252",145,47
"14253",138,4
"14254",6,132
"14255",57,27
"14256",137,151
"14257",140,126
"14258",72,27
"14259",95,26
"14260",98,2
"14261",131,61
"14262",151,137
"14263",53,95
"14264",137,35
"14265",61,68
"14266",44,151
"14267",61,68
"14268",18,114
"14269",61,131
"14270",145,47
"14271",48,38
"14272",131,122
"14273",131,20
"14274",115,17
"14275",131,117
"14276",33,110
"14277",131,117
"14278",119,111
"14279",9,115
"14280",120,138
"14281",115,17
"14282",144,156
"14283",131,117
"14284",131,122
"14285",45,25
"14286",1,100
"14287",60,7
"14288",114,119
"14289",1,76
"14290",115,17
"14291",143,20
"14292",20,131
"14293",82,147
"14294",75,129
"14295",95,129
"14296",1,144
"14297",1,144
"14298",61,147
"14299",137,97
"14300",95,129
"14301",95,129
"14302",91,95
"14303",98,33
"14304",155,103
"14305",131,20
"14306",75,129
"14307",131,20
"14308",131,20
"14309",87,151
"14310",60,121
"14311",115,17
"14312",113,20
"14313",33,98
"14314",1,76
"14315",155,139
"14316",17,9
"14317",51,6
"14318",131,117
"14319",131,113
"14320",131,117
"14321",49,4
"14322",49,130
"14323",144,95
"14324",138,4
"14325",131,122
"14326",43,102
"14327",131,20
"14328",95,144
"14329",78,65
"14330",63,74
"14331",151,137
"14332",131,20
"14333",43,126
"14334",20,131
"14335",91,26
"14336",91,53
"14337",20,131
"14338",149,143
"14339",14,98
"14340",26,138
"14341",45,147
"14342",43,118
"14343",43,118
"14344",95,26
"14345",119,151
"14346",131,122
"14347",131,20
"14348",131,20
"14349",20,24
"14350",131,65
"14351",20,65
"14352",115,145
"14353",115,17
"14354",48,38
"14355",49,130
"14356",63,39
"14357",149,143
"14358",43,118
"14359",144,26
"14360",53,109
"14361",144,26
"14362",75,143
"14363",135,98
"14364",95,91
"14365",95,26
"14366",20,65
"14367",95,53
"14368",114,18
"14369",117,110
"14370",119,111
"14371",137,151
"14372",114,136
"14373",6,107
"14374",56,11
"14375",137,151
"14376",43,126
"14377",138,49
"14378",9,73
"14379",114,18
"14380",114,18
"14381",20,65
"14382",24,11
"14383",48,38
"14384",140,112
"14385",131,122
"14386",131,20
"14387",122,20
"14388",122,20
"14389",131,117
"14390",98,118
"14391",147,11
"14392",131,122
"14393",149,102
"14394",49,4
"14395",131,113
"14396",138,49
"14397",138,49
"14398",9,17
"14399",137,35
"14400",121,11
"14401",137,35
"14402",45,61
"14403",137,151
"14404",68,90
"14405",1,100
"14406",156,113
"14407",24,11
"14408",144,152
"14409",95,26
"14410",61,98
"14411",60,61
"14412",113,20
"14413",145,47
"14414",145,72
"14415",48,38
"14416",48,38
"14417",61,20
"14418",60,147
"14419",68,60
"14420",20,65
"14421",122,20
"14422",98,117
"14423",138,120
"14424",98,117
"14425",156,66
"14426",1,144
"14427",61,20
"14428",137,35
"14429",61,20
"14430",61,60
"14431",72,27
"14432",122,61
"14433",20,151
"14434",144,143
"14435",151,127
"14436",131,122
"14437",131,20
"14438",131,113
"14439",151,127
"14440",9,17
"14441",49,95
"14442",95,26
"14443",61,56
"14444",95,91
"14445",9,17
"14446",84,76
